attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,credit_limit
Existing Customer,47,F,4,Post-Graduate,Married,Less than $40K,Blue,1790
Attrited Customer,54,F,2,Uneducated,Married,Less than $40K,Blue,2247
Existing Customer,40,M,3,High School,Single,$80K - $120K,Blue,3624
Existing Customer,42,F,4,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,39,F,2,College,Married,$40K - $60K,Blue,2901
Existing Customer,41,F,2,College,Married,Less than $40K,Blue,9759
Existing Customer,57,F,3,Post-Graduate,Married,Less than $40K,Blue,2525
Existing Customer,60,F,1,High School,Divorced,Less than $40K,Blue,2737
Existing Customer,51,M,2,Graduate,Married,$80K - $120K,Blue,19262
Existing Customer,33,F,0,High School,Single,Unknown,Blue,2252
Attrited Customer,46,M,2,Unknown,Single,$80K - $120K,Blue,7077
Existing Customer,63,M,0,College,Single,$60K - $80K,Blue,2706
Existing Customer,49,F,2,High School,Married,$40K - $60K,Blue,3263
Attrited Customer,41,F,4,College,Married,$40K - $60K,Blue,3281
Existing Customer,51,M,2,High School,Married,$80K - $120K,Blue,8169
Existing Customer,46,F,5,College,Divorced,$40K - $60K,Blue,3276
Existing Customer,41,F,3,Unknown,Single,Less than $40K,Blue,1966
Existing Customer,46,F,4,High School,Married,Unknown,Blue,5869
Existing Customer,34,F,2,Uneducated,Single,Less than $40K,Blue,1438.3
Existing Customer,45,F,2,Unknown,Married,Less than $40K,Blue,3682
Existing Customer,27,F,0,Graduate,Divorced,Unknown,Blue,13439
Attrited Customer,54,F,2,Doctorate,Single,Less than $40K,Blue,1694
Existing Customer,41,M,2,High School,Divorced,$80K - $120K,Blue,1636
Existing Customer,48,F,1,Graduate,Married,Less than $40K,Blue,1449
Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,1513
Attrited Customer,39,F,4,Graduate,Single,Less than $40K,Blue,1438.3
Existing Customer,46,F,4,Doctorate,Divorced,Less than $40K,Blue,4120
Existing Customer,47,F,2,Unknown,Single,Less than $40K,Blue,2289
Existing Customer,45,F,3,Graduate,Single,Less than $40K,Blue,2016
Attrited Customer,49,M,3,Uneducated,Married,$80K - $120K,Blue,2509
Existing Customer,40,F,2,Graduate,Married,Less than $40K,Blue,3511
Existing Customer,45,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,2751
Existing Customer,34,F,2,High School,Divorced,Less than $40K,Blue,2426
Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Blue,12230
Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Blue,7328
Existing Customer,47,F,2,High School,Married,Unknown,Blue,2264
Existing Customer,42,M,2,Graduate,Single,$80K - $120K,Blue,3046
Existing Customer,51,F,0,Uneducated,Married,Unknown,Blue,5881
Existing Customer,52,M,2,College,Married,$80K - $120K,Blue,16207
Existing Customer,44,M,3,College,Unknown,$60K - $80K,Blue,15468
Existing Customer,47,F,5,College,Single,Less than $40K,Blue,5950
Existing Customer,48,F,3,Unknown,Married,Less than $40K,Blue,3119
Existing Customer,50,F,3,Uneducated,Unknown,Unknown,Blue,1507
Existing Customer,51,F,4,High School,Single,Less than $40K,Blue,2902
Existing Customer,47,F,3,College,Married,Less than $40K,Blue,1585
Existing Customer,47,F,1,High School,Single,Less than $40K,Blue,2899
Existing Customer,50,F,2,Unknown,Married,$40K - $60K,Blue,2295
Existing Customer,39,F,2,Unknown,Married,Less than $40K,Blue,3251
Existing Customer,48,F,2,High School,Married,Unknown,Blue,4009
Attrited Customer,45,F,4,Unknown,Married,Less than $40K,Blue,3411
Existing Customer,49,M,5,Post-Graduate,Single,$40K - $60K,Silver,15525
Existing Customer,35,F,4,Graduate,Single,Less than $40K,Blue,2118
Existing Customer,34,F,3,Graduate,Married,$40K - $60K,Blue,2275
Existing Customer,59,F,1,College,Single,Less than $40K,Blue,2601
Existing Customer,52,M,3,High School,Single,$80K - $120K,Blue,4642
Existing Customer,58,M,0,Doctorate,Single,Less than $40K,Blue,1438.3
Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,1858
Existing Customer,59,F,1,Graduate,Single,Less than $40K,Blue,2636
Existing Customer,50,F,3,Doctorate,Single,$40K - $60K,Blue,3743
Existing Customer,49,F,1,Graduate,Single,Less than $40K,Blue,1438.3
Attrited Customer,61,F,0,High School,Married,Less than $40K,Blue,4130
Existing Customer,47,M,3,Uneducated,Unknown,$40K - $60K,Blue,10960
Existing Customer,52,F,3,Post-Graduate,Married,$40K - $60K,Blue,3900
Existing Customer,38,M,1,Uneducated,Married,Less than $40K,Blue,6236
Existing Customer,34,F,3,Graduate,Single,Unknown,Blue,2591
Attrited Customer,57,F,2,Doctorate,Married,Less than $40K,Blue,1615
Existing Customer,47,F,3,Graduate,Single,Unknown,Blue,8332
Existing Customer,55,F,1,Graduate,Married,Less than $40K,Blue,2033
Existing Customer,55,M,2,Unknown,Single,$80K - $120K,Blue,8082
Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,1511
Existing Customer,43,F,4,Graduate,Divorced,Unknown,Blue,11536
Existing Customer,65,F,1,High School,Single,Less than $40K,Blue,4010
Existing Customer,55,F,2,Uneducated,Married,Less than $40K,Blue,1669
Existing Customer,54,F,3,Graduate,Married,Unknown,Blue,11905
Attrited Customer,44,F,1,College,Married,Less than $40K,Blue,3052
Existing Customer,55,F,2,Graduate,Unknown,Less than $40K,Blue,2712
Existing Customer,39,F,0,College,Married,Less than $40K,Blue,1978
Existing Customer,37,F,3,College,Married,Less than $40K,Blue,1438.3
Existing Customer,55,F,1,Graduate,Married,Less than $40K,Blue,1606
Existing Customer,46,F,1,Doctorate,Married,Less than $40K,Blue,2406
Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,5877
Attrited Customer,57,F,2,Graduate,Married,Less than $40K,Blue,2796
Existing Customer,54,F,1,Post-Graduate,Married,Unknown,Blue,2876
Attrited Customer,38,F,1,High School,Single,Less than $40K,Blue,3554
Existing Customer,48,F,2,Unknown,Single,Less than $40K,Blue,9505
Attrited Customer,34,F,3,High School,Single,Less than $40K,Blue,1576
Existing Customer,44,F,4,College,Married,Less than $40K,Blue,1438.3
Existing Customer,39,M,3,Uneducated,Single,$60K - $80K,Blue,2973
Attrited Customer,40,F,4,Graduate,Single,Less than $40K,Blue,1438.3
Existing Customer,41,F,1,Uneducated,Single,Unknown,Blue,5647
Existing Customer,43,F,1,High School,Unknown,$40K - $60K,Blue,1766
Existing Customer,50,F,2,Graduate,Unknown,Less than $40K,Blue,1606
Attrited Customer,54,F,0,High School,Unknown,Less than $40K,Blue,2223
Existing Customer,47,F,4,Post-Graduate,Single,$40K - $60K,Blue,2896
Existing Customer,51,M,3,Graduate,Married,$60K - $80K,Blue,2157
Attrited Customer,49,F,3,Doctorate,Divorced,Unknown,Blue,3802
Existing Customer,43,M,1,College,Married,$60K - $80K,Blue,13840
Existing Customer,36,F,2,Unknown,Unknown,Less than $40K,Blue,2169
Existing Customer,47,F,3,Unknown,Single,Less than $40K,Blue,4862
Existing Customer,45,F,5,Graduate,Married,Less than $40K,Blue,2289
Existing Customer,49,M,3,Unknown,Married,$60K - $80K,Blue,22651
Existing Customer,48,F,4,Unknown,Unknown,Less than $40K,Blue,2406
Attrited Customer,52,M,3,Doctorate,Married,$80K - $120K,Blue,3022
Existing Customer,46,M,3,Doctorate,Married,$80K - $120K,Blue,12935
Attrited Customer,45,F,4,Unknown,Single,Less than $40K,Blue,1438.3
Attrited Customer,49,F,1,Uneducated,Married,$40K - $60K,Blue,1438.3
Existing Customer,43,F,3,Post-Graduate,Single,Less than $40K,Blue,2256
Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue,1516
Existing Customer,48,F,3,Unknown,Unknown,$40K - $60K,Blue,2485
Existing Customer,53,F,2,Unknown,Single,Less than $40K,Blue,1820
Existing Customer,54,F,2,Graduate,Married,Unknown,Blue,2156
Existing Customer,48,M,5,Post-Graduate,Single,$60K - $80K,Blue,5826
Existing Customer,39,F,1,Graduate,Single,Less than $40K,Silver,10190
Existing Customer,45,F,3,Graduate,Single,Less than $40K,Blue,2035
Attrited Customer,45,F,2,College,Single,Less than $40K,Blue,1833
Existing Customer,56,M,3,Uneducated,Single,$60K - $80K,Blue,1623
Attrited Customer,27,F,0,Unknown,Single,Less than $40K,Blue,1835
Existing Customer,47,F,4,High School,Married,Less than $40K,Blue,4490
Existing Customer,48,M,3,Graduate,Divorced,$60K - $80K,Blue,11062
Attrited Customer,30,F,0,Graduate,Single,Less than $40K,Blue,1574
Existing Customer,52,F,2,College,Single,Less than $40K,Blue,2370
Existing Customer,35,F,2,College,Single,Less than $40K,Blue,2658
Attrited Customer,38,F,3,Graduate,Married,Less than $40K,Blue,2300
Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,2368
Existing Customer,53,F,0,High School,Married,$40K - $60K,Blue,2883
Existing Customer,43,F,2,College,Divorced,Unknown,Blue,3264
Existing Customer,46,F,3,Unknown,Single,Less than $40K,Blue,1937
Existing Customer,40,F,4,Unknown,Married,$40K - $60K,Blue,2166
Existing Customer,43,F,5,Graduate,Married,$40K - $60K,Blue,7135
Existing Customer,56,F,2,Graduate,Single,Less than $40K,Blue,1438.3
Existing Customer,48,F,3,High School,Single,$40K - $60K,Blue,3743
Existing Customer,31,F,0,Uneducated,Divorced,Unknown,Blue,5190
Existing Customer,41,M,2,Doctorate,Married,$40K - $60K,Blue,6059
Existing Customer,47,F,4,Uneducated,Single,Less than $40K,Blue,2577
Existing Customer,43,F,2,High School,Married,Less than $40K,Blue,3761
Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue,1572
Existing Customer,39,F,1,Unknown,Married,$40K - $60K,Blue,1637
Existing Customer,51,M,2,Unknown,Married,$120K +,Blue,28600
Existing Customer,40,M,4,High School,Married,Less than $40K,Blue,4402
Existing Customer,50,F,1,Graduate,Unknown,Less than $40K,Blue,2652
Existing Customer,41,F,2,College,Married,$40K - $60K,Blue,6602
Attrited Customer,37,F,2,Doctorate,Single,$40K - $60K,Blue,1900
Existing Customer,56,F,4,Doctorate,Single,$40K - $60K,Blue,3455
Existing Customer,47,M,3,High School,Single,$60K - $80K,Blue,18123
Existing Customer,44,F,4,Post-Graduate,Divorced,Less than $40K,Blue,2295
Existing Customer,38,M,3,Graduate,Married,$80K - $120K,Blue,1518
Existing Customer,45,F,2,Graduate,Unknown,Less than $40K,Blue,2723
Existing Customer,47,F,0,College,Married,Less than $40K,Blue,1776
Existing Customer,39,F,3,High School,Married,Less than $40K,Blue,1968
Existing Customer,48,F,1,Graduate,Single,Less than $40K,Blue,1860
Existing Customer,53,F,3,Graduate,Divorced,Less than $40K,Blue,2684
Existing Customer,51,F,2,Graduate,Single,$40K - $60K,Blue,2180
Attrited Customer,41,F,2,High School,Single,Less than $40K,Blue,1661
Existing Customer,38,F,0,Uneducated,Single,Less than $40K,Blue,1679
Attrited Customer,36,F,2,Post-Graduate,Married,Less than $40K,Blue,1691
Existing Customer,46,F,2,Post-Graduate,Single,Less than $40K,Blue,2888
Existing Customer,58,F,1,High School,Married,$40K - $60K,Blue,1871
Existing Customer,44,F,2,High School,Unknown,Less than $40K,Blue,3226
Existing Customer,41,M,5,Unknown,Married,$80K - $120K,Blue,12114
Existing Customer,42,F,3,Post-Graduate,Married,Less than $40K,Blue,4959
Existing Customer,42,M,4,Uneducated,Single,$80K - $120K,Blue,10374
Existing Customer,45,F,1,Uneducated,Married,Less than $40K,Blue,1438.3
Attrited Customer,44,F,2,Uneducated,Single,Unknown,Blue,1486
Existing Customer,41,F,3,Graduate,Married,Unknown,Blue,2542
Attrited Customer,35,M,2,Unknown,Single,Less than $40K,Blue,1931
Attrited Customer,48,F,3,Doctorate,Single,Less than $40K,Blue,1644
Existing Customer,43,F,2,Post-Graduate,Single,$40K - $60K,Blue,2283
Existing Customer,36,F,1,Doctorate,Unknown,Less than $40K,Blue,4943
Attrited Customer,44,M,2,Doctorate,Unknown,$40K - $60K,Blue,1438.3
Existing Customer,43,F,3,College,Single,Less than $40K,Blue,1438.3
Existing Customer,52,F,2,College,Divorced,Less than $40K,Blue,1438.3
Attrited Customer,61,F,0,High School,Single,Less than $40K,Blue,1760
Existing Customer,50,F,3,Unknown,Single,Less than $40K,Blue,1852
Existing Customer,43,M,2,High School,Married,$60K - $80K,Blue,2049
Attrited Customer,48,F,3,High School,Married,Less than $40K,Blue,1670
Existing Customer,35,F,3,Unknown,Divorced,Less than $40K,Blue,1511
Existing Customer,39,M,1,Unknown,Single,$80K - $120K,Blue,6018
Existing Customer,59,F,0,Post-Graduate,Single,Less than $40K,Blue,3030
Existing Customer,58,F,4,High School,Single,Less than $40K,Blue,2755
Existing Customer,51,M,4,High School,Single,$80K - $120K,Blue,8783
Existing Customer,64,M,1,Graduate,Single,Less than $40K,Blue,1861
Attrited Customer,50,M,2,High School,Married,$120K +,Blue,13709
Attrited Customer,46,F,3,Unknown,Unknown,Less than $40K,Blue,4710
Existing Customer,49,M,4,Graduate,Married,$80K - $120K,Blue,17285
Existing Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,1438.3
Existing Customer,54,M,2,Graduate,Single,$60K - $80K,Blue,7866
Existing Customer,42,F,1,High School,Married,Less than $40K,Blue,2190
Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,4829
Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,3210
Existing Customer,38,F,0,Graduate,Single,Less than $40K,Blue,1755
Existing Customer,47,F,4,Graduate,Single,$40K - $60K,Blue,1438.3
Existing Customer,37,M,3,Uneducated,Unknown,$60K - $80K,Blue,14485
Existing Customer,47,M,5,Post-Graduate,Married,$40K - $60K,Blue,6043
Attrited Customer,43,M,2,Uneducated,Single,$60K - $80K,Blue,6348
Existing Customer,56,F,0,High School,Married,Less than $40K,Blue,1438.3
Attrited Customer,43,M,3,Graduate,Married,$60K - $80K,Blue,17239
Attrited Customer,45,F,3,Graduate,Married,Unknown,Blue,18432
Existing Customer,47,F,1,Uneducated,Single,Less than $40K,Blue,1636
Existing Customer,43,F,3,Graduate,Married,Unknown,Blue,7951
Attrited Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,14201
Existing Customer,52,F,0,Graduate,Unknown,$40K - $60K,Blue,2723
Existing Customer,52,F,1,Graduate,Single,Less than $40K,Blue,2019
Existing Customer,43,F,3,High School,Single,Unknown,Blue,10305
Existing Customer,49,M,3,Unknown,Married,$40K - $60K,Blue,3114
Attrited Customer,40,M,3,Graduate,Unknown,$40K - $60K,Blue,4323
Attrited Customer,50,F,2,Unknown,Single,Less than $40K,Blue,3647
Existing Customer,43,M,2,High School,Single,$60K - $80K,Blue,1849
Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,2540
Existing Customer,42,F,5,High School,Single,Unknown,Blue,4972
Existing Customer,55,F,2,Graduate,Single,Less than $40K,Silver,13565
Attrited Customer,40,M,2,Uneducated,Married,$60K - $80K,Blue,6332
Existing Customer,41,M,2,High School,Married,$60K - $80K,Blue,6062
Existing Customer,47,F,3,Post-Graduate,Married,Less than $40K,Blue,2897
Existing Customer,46,M,4,High School,Single,$60K - $80K,Blue,13407
Existing Customer,50,F,2,Graduate,Single,Unknown,Blue,6610
Attrited Customer,33,M,4,Uneducated,Married,$80K - $120K,Blue,1438.3
Existing Customer,45,F,5,High School,Married,Less than $40K,Blue,2030
Attrited Customer,53,M,1,High School,Married,$40K - $60K,Blue,3146
Existing Customer,36,M,0,Graduate,Married,$80K - $120K,Blue,5302
Existing Customer,55,F,2,Unknown,Single,Less than $40K,Blue,3185
Existing Customer,42,F,3,Post-Graduate,Married,Less than $40K,Blue,4328
Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,2238
Existing Customer,44,F,4,Graduate,Single,Less than $40K,Blue,2658
Existing Customer,47,M,1,Post-Graduate,Single,$60K - $80K,Blue,9090
Existing Customer,46,F,5,Unknown,Single,Less than $40K,Blue,2424
Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,1438.3
Attrited Customer,43,F,1,Post-Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,61,F,1,Graduate,Single,Unknown,Blue,2303
Existing Customer,51,M,2,Graduate,Divorced,$120K +,Blue,2792
Existing Customer,44,F,4,Post-Graduate,Single,Less than $40K,Blue,2900
Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,2267
Existing Customer,52,F,1,Graduate,Married,$40K - $60K,Blue,4189
Attrited Customer,45,M,4,Graduate,Married,$60K - $80K,Blue,12890
Existing Customer,35,F,2,Graduate,Single,Unknown,Blue,3269
Existing Customer,59,F,1,Post-Graduate,Single,Less than $40K,Blue,2759
Attrited Customer,46,F,5,Doctorate,Single,Less than $40K,Blue,1787
Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Blue,6854
Attrited Customer,35,M,1,Doctorate,Single,$80K - $120K,Blue,2904
Existing Customer,44,M,0,High School,Divorced,$80K - $120K,Blue,5293
Existing Customer,57,F,3,Graduate,Married,Less than $40K,Blue,1781
Existing Customer,50,M,3,Unknown,Married,$60K - $80K,Blue,3276
Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Silver,34516
Existing Customer,48,M,4,High School,Unknown,$60K - $80K,Blue,14670
Attrited Customer,59,F,2,High School,Married,$40K - $60K,Blue,4375
Existing Customer,36,F,2,College,Unknown,Unknown,Blue,3448
Attrited Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,2111
Existing Customer,55,F,2,College,Single,Less than $40K,Blue,3123
Existing Customer,42,M,4,Graduate,Married,$40K - $60K,Blue,8374
Existing Customer,48,F,1,High School,Married,$40K - $60K,Silver,15713
Existing Customer,60,F,0,Unknown,Single,$40K - $60K,Blue,4115
Attrited Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,6925
Existing Customer,42,F,2,High School,Married,Unknown,Blue,1898
Existing Customer,44,F,1,High School,Single,Unknown,Blue,2021
Existing Customer,33,F,3,Uneducated,Single,Less than $40K,Blue,1630
Attrited Customer,48,F,4,Graduate,Single,$40K - $60K,Blue,1538
Existing Customer,48,M,5,Uneducated,Single,$60K - $80K,Blue,22639
Existing Customer,39,F,3,Post-Graduate,Married,Less than $40K,Blue,2452
Existing Customer,32,F,4,Unknown,Married,Less than $40K,Blue,1438.3
Attrited Customer,41,M,2,High School,Married,$120K +,Blue,9924
Existing Customer,37,F,2,Uneducated,Single,Less than $40K,Blue,2586
Existing Customer,59,F,1,Unknown,Married,Less than $40K,Blue,2308
Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,10514
Existing Customer,54,M,3,Graduate,Married,$40K - $60K,Blue,1655
Existing Customer,41,F,2,Graduate,Single,$40K - $60K,Blue,2768
Existing Customer,59,F,0,Unknown,Single,Less than $40K,Blue,2533
Existing Customer,48,M,2,Graduate,Married,$80K - $120K,Blue,25658
Attrited Customer,55,F,2,College,Divorced,$40K - $60K,Blue,4410
Attrited Customer,49,F,4,Uneducated,Unknown,Less than $40K,Blue,3468
Existing Customer,51,F,3,Post-Graduate,Married,Less than $40K,Blue,1438.3
Attrited Customer,34,F,3,High School,Unknown,Unknown,Blue,1438.3
Existing Customer,55,F,1,High School,Unknown,Unknown,Blue,6968
Existing Customer,35,F,3,Graduate,Single,$40K - $60K,Blue,2441
Attrited Customer,46,F,4,Post-Graduate,Single,Less than $40K,Blue,1836
Existing Customer,50,F,1,Graduate,Married,$40K - $60K,Blue,2560
Existing Customer,43,M,4,College,Married,$80K - $120K,Blue,32733
Attrited Customer,48,F,2,Uneducated,Married,Less than $40K,Blue,2964
